,year,month,day,headlines
972,2015,3,16,Smart Cities project likely to be rolled out next month
973,2015,3,16,Assam rolls out scheme to promote double cropping
974,2015,3,16,Hamara Bajaj? Hopes of Chetak comeback prop up firm's stock
975,2015,3,16,Sharad Yadav unapologetic over 'saanvli' remark
976,2015,3,16,Second Best Exotic Marigold Hotel a responsible sequel: John Madden
977,2015,3,16,Advocate's killing: Lawyers in western UP abstain from work
978,2015,3,16,Transport Ministry releases Rs 55 crore for road projects
979,2015,3,16,L&T Infotech bags $10-million contract from RVNL
980,2015,3,16,Star leaving Milky Way at record speeds detected
981,2015,3,16,Omar Abdullah brushes aside government's explanation on Rahul Gandhi 'snooping' issue
982,2015,3,16,I take career advice from my kids: Kate Winslet
983,2015,3,16,Laying of 1 km high speed train track to cost over Rs 100 crore
984,2015,3,16,Kanye West to receive honorary doctorate for artistic ability
985,2015,3,16,"IT firm EMC shows the way, hires profoundly disabled"
986,2015,3,16,Lupin to acquire additional 40% stake in SA's Pharma Dynamics
987,2015,3,16,Congress stages protest against land bill
988,2015,3,16,Nun gangrape case: Search on for accused
989,2015,3,16,Why rate cuts from RBI have not lowered your EMI
990,2015,3,16,"Corporate espionage: Nothing concrete has yet emerged in the case, says Petroleum Minister Dharmendra Pradhan"
991,2015,3,16,"After appointing new COO Abid Ali Neemuchwala, Wipro promotes company veterans as presidents"
992,2015,3,16,Railway connection to most NE state capitals by 2020
993,2015,3,16,Sensex trading in a range; top 20 intraday trading ideas
994,2015,3,16,No breakthrough in Indian student's murder case in US
995,2015,3,16,BSP members walkout over farmers issue; Uttar Pradesh Assembly adjourned
996,2015,3,16,5 things that stop women from pursuing career in tech
997,2015,3,16,Government examining CAG report on irregularities in ONGC hiring rig
998,2015,3,16,"Don’t expect another round of rate cuts soon: Manoj Rane, BNP Paribas"
999,2015,3,16,UP CM Akhilesh Yadav releases Rs 200 crore for rain-hit farmers
1000,2015,3,16,Nicole Kidman: The face of Etihad Airway's new brand campaign
1001,2015,3,16,"US Federal rate hike to lead to volatility in global markets: Juerg Kiener, Swiss Asia Capital"
1002,2015,3,16,Six success sutras for women in tech
1003,2015,3,16,iBall launches Windows-based tablets
1004,2015,3,16,"""Snooping"" on Rahul Gandhi rocks Parliament"
1005,2015,3,16,"Indo-US ties in transition mode, conceptual problems still exist: Foreign Secretary S Jaishankar"
1006,2015,3,16,"Justin Bieber Roast includes jail jokes, Selena Gomez, gay digs"
1007,2015,3,16,Smart cities to bring huge potential for telcos
1008,2015,3,16,Top five reasons why banks will remain under pressure in the near term: JPMorgan
1009,2015,3,16,"Prefer JK Tyres and Atul Auto among auto ancillary stocks: Jagannadham Thunuguntla, Karvy Stock Broking"
1010,2015,3,16,We are good and that's why we are here: Bangla coach
1011,2015,3,16,Cody Simpson covers Bob Marley's 'No Woman No Cry'
1012,2015,3,16,Swiss Embassy to celebrate Year of Swiss Innovation in India
1013,2015,3,16,"Expect our loan book size to be around Rs 11,000 cr by next year: C Ilango, CanFin Homes"
1014,2015,3,16,BJP protests outside Bihar Legislative Assembly over slow paddy procurement
1015,2015,3,16,"Delhi CM Arvind Kejriwal says cough problem gone, excited to resume work"
1016,2015,3,16,"Aim to deliver gas from the Assam block in next 18-24 months: P Elango, HOEC"
1017,2015,3,16,20 Congress MLAs suspended from Gujarat Assembly
1018,2015,3,16,Britain's Hammond says still a long way to go to reach Iran deal
1019,2015,3,16,Therapy reduces chances of dialysis
1020,2015,3,16,Uproar in Odisha Assembly over Constable recruitment scam
1021,2015,3,16,Investors should switch from Wipro to other IT stocks: Analysts
1022,2015,3,16,Genndy Tartakovsky steps down as director of 'Popeye'
1023,2015,3,16,"BSP, BJP stage walkout in UP Assembly over communal violence"
1024,2015,3,16,Government to hold stress management programme for babus
1025,2015,3,16,Nun rape case: Police detain 10 persons in West Bengal
1026,2015,3,16,Opposition in Rajya Sabha seeks extension of tenure of two select committees
1027,2015,3,16,Advanced Epilepsy Neurobiology lab set up
1028,2015,3,16,Farm loans this fiscal rise 17% YoY to Rs 7.5 lakh crore
1029,2015,3,16,"As inflation dips, RBI must continue slashing rates: India Inc"
1030,2015,3,16,Drunken driving: 'Deterrent message must be sent to society'
1031,2015,3,16,Airtel tops with 3.07 million new connections in February
1032,2015,3,16,Navy has right to shoot anyone who intrudes: Lankan PM
1033,2015,3,16,Government says PGIL releases advertisements to reputed agencies only
1034,2015,3,16,CoP may not know everything: Bassi on Rahul 'snooping' row
1035,2015,3,16,Here’s why Inox Wind IPO is good for long-term investors: SMC Investment & Advisors
1036,2015,3,16,"Sensex waiting for triggers, down over 1600 points from record high hit in March"
1037,2015,3,16,"Sugar prices at five-year low, falls Rs 70 per quintal"
1038,2015,3,16,Modi's 13th Amendment call gets mixed reactions in Lanka
1039,2015,3,16,"Now, use your smartphone touchscreen while wearing gloves"
1040,2015,3,16,"Opposition calls Budget 2015 anti-poor, pro-corporate"
1041,2015,3,16,Kerala FM KM Mani witdraws tax on packaged food articles
1042,2015,3,16,13 Indians take the harshest route in the world to save Antarctica
1043,2015,3,16,Hindalco slumps over 6% on coal block woes
1044,2015,3,16,PwC hired as consultant for solar energy scale-up plan
1045,2015,3,16,"PM Modi, German Chancellor Merkel to inaugurate Hannover Fair"
1046,2015,3,16,UK Navy Chief to hold talks with defence officials
1047,2015,3,16,"Tripura CM Manik Sarkar says Kerala Assembly violence undemocratic, blames government"
1048,2015,3,16,Narayanasamy seeks action against property grabbing
1049,2015,3,16,NASA software to help detect new asteroids better
1050,2015,3,16,Kabil Sibal takes swipe at government over PM Narendra Modi's suit auction
1051,2015,3,16,GSM mobile base rises 1.4% in February to reach 69.7 crore users: COAI
1052,2015,3,16,"Sensex ends day in red; Hindalco, Sesa, Bharti Airtel big losers"
1053,2015,3,16,"Not too bullish on telecom stocks; hike in tariffs, competition from Reliance Jio key to watch out for: Neeraj Deewan"
1054,2015,3,16,Rohit Shetty's strict image will change with 'Khatron Ke Khiladi 6': Riddhi Dogra
1055,2015,3,16,"Mukul Roy must follow TMC discipline, says party's Secretary General Partha Chatterjee"
1056,2015,3,16,Relief on cards? Nitin Gadkari says govt drawing up plan to make toll tax less taxing
1057,2015,3,16,Gadkari says govt drawing up plan to make toll tax less taxing
1058,2015,3,16,Walmart extends reach of online wholesale platform
1059,2015,3,16,Pact ready for seamless transit of vehicles in four SAARC nations
1060,2015,3,16,Over 112 hectares of encroached land retrieved by railways
1061,2015,3,16,"Take stock-specific calls at this point of time: Swati Kulkarni, UTI AMC"
1062,2015,3,16,Brain scan can tell whether you are in love!
1063,2015,3,16,Karuna-Jaya sparring over land bill continues
1064,2015,3,16,"Ingram Micro in talks with mobile vendors, telcos for customised insurance plans"
1065,2015,3,16,"DLF rallies over 4%, top Nifty gainer; UBS raises target price"
1066,2015,3,16,"Rakesh Jhunjhunwala to give up Concord Biotech stake, eyes Rs 500 cr"
1067,2015,3,16,"Number of fatal accidents in factories rise to 1,417"
1068,2015,3,16,"Coal scam: Court frames charges against JIPL and its directors RC Rungta, RS Rungta"
1069,2015,3,16,"Swine flu toll climbs to 1731; number of cases touches 30,000 mark"
1070,2015,3,16,Proposal to revamp Brahmaputra Board under consideration: Govt to Rajya Sabha
1071,2015,3,16,Government says there is no dearth of iron ore in country
1072,2015,3,16,Our film is a coming-of-age comedy: 'Hunterrr' team
1073,2015,3,16,Delhi Archbishop condemns attack on Christians
1074,2015,3,16,Court to record pre-charge evidence against Pradip Burman on March 18
1075,2015,3,16,"Feeling fresh and fit, says Kejriwal after naturopathy"
1076,2015,3,16,Jailed Malaysian leader's daughter arrested for sedition
1077,2015,3,16,Ban on mining resulted in revenue loss: Sangma
1078,2015,3,16,IMF for greater say to India; US not ratifying reforms: Christine Lagarde
1079,2015,3,16,"Tigerair launches 'pay to go, return for free' offer"
1080,2015,3,16,N Rangasamy holds talks with Union MoS for Finance Jayant Sinha
1081,2015,3,16,Organic Recycling Systems develops green mode of generating electricity from solid waste
1082,2015,3,16,Bashar al-Assad dismisses John Kerry comment to include him in negotiations: Media
1083,2015,3,16,"Aditya Birla fabric unit Jaya Shree Textiles eyes Rs 1,000 crore revenue in two years"
1084,2015,3,16,4898 Hydro-Geo-Morphological maps prepared for ground water prospecting
1085,2015,3,16,HSIL Ltd raises Rs 250 crore through Qualified Institutional Placement
1086,2015,3,16,New Zealand PM John Key sympathetic towards Sikhs wearing kirpan to grounds
1087,2015,3,16,Better India raises Rs 1 crore funding
1088,2015,3,16,Bengal awaits the commercial commissioning of Kazi Nazrul Islam Airport
1089,2015,3,16,Majority of states to gain because of FinCom report: Arun Jaitley
1090,2015,3,16,India's new hockey coach Paul van Ass takes charge
1091,2015,3,16,"Coalscam: Response on issue of sanction awaited, says CBI"
1092,2015,3,16,BMW Group India launches Mini Cooper S priced at Rs 34.65 lakh
1093,2015,3,16,Country's first private airport to be operational by next month
1094,2015,3,16,CBI probe into Yadav Singh's assets: Court gives new date
1095,2015,3,16,Panel regrets non-response by EU to Narendra Modi's Brussels visit plan
1096,2015,3,16,TDP making efforts to make Andhra Pradesh drought-free in 5 years: Chandrababu Naidu
1097,2015,3,16,Rupee rises by 16 paise vs $ on weak dollar
1098,2015,3,16,"India's GDP will be bigger than Japan, Germany combined in 4 years: IMF"
1099,2015,3,16,Nun gangrape case: Centre seeks report from West Bengal government
1100,2015,3,16,Mercedes-Benz to recall 1 lakh cars in China due to fire risk
1101,2015,3,16,Suven Life shares zoom 20 per cent on getting patent for drug
1102,2015,3,16,"Maharashtra to bring bill for regulating scholarship, fee disbursal"
1103,2015,3,16,Congress stalls Chhattisgarh House on Civil Supplies scam; demands CBI probe
1104,2015,3,16,Islamic State threat spreading fast to Malaysia: Expert
1105,2015,3,16,Magma Fincorp appoints Atul Bansal as CFO
1106,2015,3,16,India's reaction to IHC ruling on Zaki-ur-Rehman Lakhvi 'irrational: Sartaj Aziz
1107,2015,3,16,"After Rahul Gandhi, government could spy on officials, parties, media: Congress"
1108,2015,3,16,Details of proforma in security profiling of Rahul Gandhi
1109,2015,3,16,Empowered Group of Ministers cleared diversion of coal for UMPP at Sasan: CBI to Supreme Court
1110,2015,3,16,"Nun rape in West Bengal: Strongest action will be taken, says Mamata Banerjee"
1111,2015,3,16,China to unveil plan for Silk Road project next week
1112,2015,3,16,DLF shares gain over 4.5 per cent as cheer continues over SAT order
1113,2015,3,16,Super-fast bipedal robot may set world record
1114,2015,3,16,"Advance tax: SBI pays 23% more at Rs 1794 crore, LIC outgo up 15%"
1115,2015,3,16,Corporate espionage: Court to hear arguments on bail on March 18
1116,2015,3,16,Jewellers oppose PAN norm on sales; threaten to strike
1117,2015,3,16,62 toll booths shut down: Nitin Gadkari
1118,2015,3,16,Persistent Systems shares down nearly 5 pc on muted guidance
1119,2015,3,16,M Venkaiah Naidu dismisses Congress charge of 'snooping' on Rahul Gandhi
1120,2015,3,16,ICC will have to reconsider new fielding restrictions: Rahul Dravid
1121,2015,3,16,Adlabs Entertainment IPO gets 60 per cent subscription
1122,2015,3,16,Narendra Modi's 13th Amendment call gets mixed reactions in Sri Lanka
1123,2015,3,16,Over 112 hectares of encroached land retrieved by railways
1124,2015,3,16,USFDA inspects Gagillapur facility of Granules India
1125,2015,3,16,Power Mech Projects Ltd gets Sebi nod for IPO
1126,2015,3,16,Zee Media to raise Rs 195.55 crore via rights issue
1127,2015,3,16,No person should suffer for want of Aadhaar: Supreme Court to Centre
1128,2015,3,16,Silver futures gain 0.43% on positive global cues
1129,2015,3,16,Lenskart to set up 500 stores to ramp up offline presence
1130,2015,3,16,Yuvraj Singh confident of India retaining World Cup
1131,2015,3,16,"If American ""trumpet"" was more certain in Asia-Pacific, it's helpful: India"
1132,2015,3,16,Maintain sanctity of J&K legislature: Mufti Mohammad Sayeed to new members
1133,2015,3,16,EuroPacific Growth Fund buys 3 crore Idea shares for Rs 534 crore
1134,2015,3,16,Switzerland moves towards greater tax transparency
1135,2015,3,16,"Government bonds end mixed, call rates finish higher"
1136,2015,3,16,Government intends another discussion with Opposition on Land Bill
1137,2015,3,16,India to provide assistance to cyclone-ravaged Vanuatu: Narendra Modi
1138,2015,3,16,Aircel-Maxis case: Marans challenge 2G court's jurisdiction
1139,2015,3,16,"Day 11: Spectrum auction bids reach Rs 1,03,046 crore"
1140,2015,3,16,"Cough problem gone, excited to resume work: Arvind Kejriwal"
1141,2015,3,16,Taj Mahal emerges as top Google Street View destination
1142,2015,3,16,"Huawei to launch Honor 6 Plus in India next week, invest $10 million in 2015"
1143,2015,3,16,Government to introduce online system for community radio licenses
1144,2015,3,16,Hidden hand controlling Prashant Bhushan's mind: Ranjit Sinha to Supreme Court
1145,2015,3,16,Suresh Kalmadi inducted as Asian Athletics Association Life President
1146,2015,3,16,Uttarakhand unveils tax-free budget
1147,2015,3,16,PWD Minister Satyendra Jain seeks report on BRT Corridor
